lemma,bedeutung,sachgruppe
Ackerschäufelein,"Gerät, mit dem man die vom Acker auf den Rain herausgeackerte Erde zurückstreift",7402
Ackerschäuferl,Gerät zum Abputzen der Pflugschar,7402
Ackerschäuflein,Gerät zum Abputzen der Pflugschar,7402
Ackerspitze,keilförmig zulaufendes Ackerstück,7420
Ackerstein,vom Acker abgelesener Stein,2910
Ackerstein,vom Acker abgesammelter Stein,2910
Ackersteinchen,vom Acker abgelesener Stein,2910
Ackersteinhaufen,"Steinhaufen, der aus den vom Acker abgesammelten Steinen errichtet ist",7440
Ackersteinlein,vom Acker abgelesener Stein,2910
Ackerstück,Teil eines Ackers,7420
Ackertaube,Feldtaube,4210
Ackertrumm,keilförmig zulaufendes Ackerstück,7420
Ackerwalze,"Gerät, mit dem man sehr grobe Erdschollen nach dem Pflügen zerkleinert",7402
Ackerwaage,Zugvorrichtung am Pflug,7404
Ackerweg,"Weg, der auf dem Rain entlangführt",7420
Ackerwegel,"Weg, der auf dem Rain entlangführt",7420
Ackerwiese,die aus Ackerland neu entstandene Wiese,7420
Ackerwiese,"neu angelegte Wiese, die zuvor als Acker diente",7420
Ackerzeile,Ackerfurche,7420
Ackerzipfel,sehr kleiner Acker,7440
Ackerzipfelein,sehr kleiner Acker,7440
Adam,männlicher Vorname,7120
Adam,"großer, starker Mann",5141
Adamsapfel,vorspringender Kehlkopf,5210
Adamsapfel,hervorstehender Kehlkopf,5210
Adamsbutzen,vorspringender Kehlkopf,5210
Adamsbützlein,vorspringender Kehlkopf,5210
Adamsbützel,vorspringender Kehlkopf,5210
Adamsgrotzen,vorspringender Kehlkopf,5210
Adamsäpfelein,vorspringender Kehlkopf,5210
Ade-Stecken,Spazierstock,5932
Adel,männlicher Vorname,7120
Adel,Jauche,7450
Adel,abgestandenes Bier,5920
Adelbrühe,Jauche,7450
Adelfass,Jauchefass (in Redensart),7402
Adelgrube,Jauchegrube (in Redensart),7450
Adelgrube,Jauchegrube,7450
Adelsaufer,Spottname für die evangelischen Kinder (pejor),7011
Adelwagen,hölzerner Ackerwagen mit Jauchefass,7403
Ader,Stelle auf dem Feld,2600
Ader,Ader (in Redensart),5320
Adesagen,Abschiedsgruß,7351
Aderlass,Entnahme einer [größeren] Blutmenge aus einer Vene als Heilbehandlung,5320
Adestecken,Spazierstock mit gebogenem Griff und Stachel am unteren Ende,5932
Adler,"Form, die entsteht, wenn man sich mit ausgebreiteten Armen in den Schnee legt",7360
Adler,Familienname,7110
Adlerkralle,langer Fingernagel,5210
Adlerklaue,langer Fingernagel,5210
Adlersklaue,langer Fingernagel,5210
Adlerskralle,langer Fingernagel,5210
Adonis,"Mann (pejor): hochmütiger Frauenheld, Schönling",6126
Adonislatsche,Riemensandale,5937
Advent,Advent,8860
Adventsputzen,Winterwetter im Herbst,2200
Advokatenfutter,"sinnlose gerichtliche Auseinandersetzung, mit der Juristen Geld verdienen, aber letztlich keiner der Streitparteien einen Vorteil hat",8300
Advokat,Jurist (in Redensart),8300
Advokat,Jurist,8300
Advokat,streitsüchtige Person,6112
Advokat,Rechtsanwalt (in Redensart),8300
Advokat,"jemand, der immer kleinlich nörgelt und pedantisch urteilt",6117
Aferlauge,Seifenbrühe,7770
Affalter,Apfelbaum,3120
Affalter,Baum mit minderwertigen Äpfeln,3120
Affalter,"minderwertiger, kranker Apfelbaum",3120
Affenarsch,Mann (pejor),5130
Affenarsch,Affengesäß (in Redewendung),5940
Affendreher,Mensch mit schwarzer Hautfarbe (pejor),7012
Affenflecklein,Leberfleck,5210
Affe,hochmütiger Mensch,6119
Affe,schwerer Rausch,5925
Affe,Affe (in Redensart),4150
Affe,Affe,4150
Affe,leichter Rausch,5925
Affe,Mann (pejor),5130
Affe,"Kind, das auffallend gut gekleidet ist",5935
Affe,Rausch,5925
Affe,"Mann (pejor): hochmütiger Frauenheld, Schönling",6126
Affe,Mensch (pejor),6111
Affe,sprödes Mädchen,6139
Affe,Affe (in Scherzfrage),4150
Affe,Lastschlitten,7405
Affe,Dummkopf,6111
Affe,"Kind, das die Mitschüler zum Lachen zu bringen versucht",8400
Affe,"Mann (pejor): alter Mann, der sich für junge Mädchen interessiert",6126
Affe,Mann mit gegeltem Haar,6129
Affe,"Prahler, eingebildeter Mensch, Gernegroß",6119
Affe,Rodelschlitten,7405
Affe,"Schüler, Schülerin (pejor)",6111
Affe,einfacher Schlitten,7405
Affe,von den Kindern auf dem Eis gebrauchter Schlitten,7360
Affe,Affe (Tier),4150
Affe,"Franke, der bayerische Tracht trägt",7010
Affe,Kinderschlitten,7405
Affe,Mann mit starkem Bartwuchs,5140
Affe,"Mensch, Mann (pejor)",6121
Affe,"Schulkind, das dem Lehrer immer alles verrät",8400
Affe,"Schulkind, das sich auffallend von den anderen zurückzieht",8400
Affe,hochmütige Frau,6139
Affe,hochmütiger Bube,6129
Affe,"jemand, der sich ungebührlich benimmt",6116
Affe,lächerlicher Mensch,6127
Affengesicht,Gesichtsausdruck eines besonders breiten Grinsens,5510
Affengesicht,Grimasse ?,5210
Affenhitze,sehr große Hitze,2200
Affenkälte,große Kälte,2400
Affennuss,Erdnuss,3400
Affennüsslein,Erdnuss,3400
Affenrausch,starker Rausch,5925
Affenpinscher,"Kind, das auffallend gut gekleidet ist",5935
Affenstall,Affenstall (in Redensart),4150
Affentempo,sehr hohes Tempo,9800
Affentheater,"Aufregung, Ereignis, Aufheben",6320
Affenzahn,sehr hohes Tempo,9800
Affenzeug,"Faxen, Albernheiten",7220
Affenärschlein,Erdnuss,3400
Afrika,Afrika (in Redensart),8160
After,Ausfluss aus den Geschlechtsorganen der Kuh nach dem Bespringen,4111
After,Ausfluss aus den Geschlechtsorganen der Kuh während der Brunst,4111
Aftere,"grober Getreideabfall, weichgekocht als Viehfutter verwendet",7450
Aftergetreide,"Getreidereste auf dem Feld, nach dem Mähdreschen",7440
Aftergetreide,"Getreiderest, der nach dem Dreschen noch aus der Spreu gewonnen wird",7440
Afterig,"grober Getreideabfall, weichgekocht als Viehfutter verwendet",7450
Afterig,auf die Tenne gefallene Getreidereste,7440
Aftermontag,Dienstag,9600
Aftermäntag,Dienstag,9600
Afters,auf die Tenne gefallene Futter- oder Getreidereste,7440
Age,Gerstenspreu,3340
Age,"Granne, Spelze",3340
Age,"Granne, Spelze der Gerste",3340
Age,Granne,3340
Afterszeug,"Getreiderest, der nach dem Dreschen noch aus der Spreu gewonnen wird",7440
Agel,Gerstenspreu,3340
Agel,auf die Tenne gefallene Futter- oder Getreidereste,7440
Agent,"Person, die Dienstboten vermittelt",7400
Ahle,spitzes Werkzeug beim Schuster-/Lederhandwerk,7540
Ahlein,spitzes Werkzeug beim Schuster-/Lederhandwerk,7540
Ahndel,Großmutter,7100
Ahne,Großmutter,7100
Ahnel,Großmutter,7100
Ahnengut,"schönes, altes Möbel",7730
Ahnferin,Großmutter,7100
Ahnferl,Großmutter,7100
Ahnferl,nicht energische weibliche Person,6134
Ahnferlein,Großmutter,7100
Ahnferlein,nicht energische weibliche Person,6134
Ahnferleinpossen,"""Faxen""",6270
Ahnferleinsware,"""altes, vererbtes Zeug""",8330
Ahnfrau,Großmutter,7100
Ahnfraulein,Großmutter,7100
Ahnfräulein,Großmutter,7100
Ahnherr,Großvater,7100
Ahnherrel,Großvater,7100
Ahnherrlein,Großvater,7100
Ahnlein,Großmutter,7100
Ahnung,"Annahme, Vermutung, Vorstellung",6250
Ahnung,Wissen (in Redensart),6250
Ahornflieger,Flügelsamen des Ahornbaumes,3110
Ahornsamen,Flügelsamen des Ahornbaumes,3110
Ahorntal,"Flur, Landschaft",8140
Aischgrund,"Flur, Landschaft",8140
Aischgründer,Bezeichnung für einen Bewohner des Aischgrundes,8160
Aischgründer,Bezeichnung für einen Bewohner der Gegend um Stepersdorf,8160
Aischgründer,Karpfen aus dem Aischgrund,7570
Aischtal,"Flur, Landschaft",8140
Akazienhonig,Honigsorte aus dem Nektar der Robinie,7460
Akkord,"Arbeitsverhältnis, in dem jemand nach Stückzahlen entlohnt wird",7500
Akkordler,"Person, die flüchtig arbeitet",6114
Akzent,Akzent,7200
Alamode,Piment,5910
Alamode,Gewürz,5910
Alamode,"Gewürz für Wurst, ähnlich Piment",7565
Alamode,Maisblüte als Gewürz für Fleisch,7565
Alamode,Würzmischung für Fleisch,7565
Albachgrund,"Flur, Landschaft",8140
Albel,"jemand, der sich ungebührlich benimmt",6116
Albel,Dummkopf,6111
Albel,grobschlächtiger Mann,5140
Albel,"fader, träger, stumpfsinniger Mensch",6117
Albel,"Mensch, der sich übereilt und dadurch alles verkehrt macht",6114
Albel,unfairer Fußballspieler,7340
Alberbock,"Kind, das die Mitschüler zum Lachen zu bringen versucht",8400
Alberbock,Dummkopf,6111
Alberbock,"sich schlecht benehmender, junger Fußballzuschauer",6126
Alberbock,Urheber eines Streits,7030
Alberbock,"fader, träger, stumpfsinniger Mensch",6117
Alberbock,"frecher Junge, der den Unterricht stört",8400
Alberbock,"jemand, der sich ungebührlich benimmt",6116
Alberbock,seltsamer Mensch,6110
Alberbock,spröder Bursche,6121
Albere,sprödes Mädchen,6139
Alberer,"Mensch (pejor, in Redensart)",6111
Alberer,"jemand, der sich ungebührlich benimmt",6116
Alberer,"Kind, das die Mitschüler zum Lachen zu bringen versucht",8400
Alberer,Dummkopf,6111
Alberer,dummer Mensch,6117
Alberer,"Mensch mit unangenehmem, mürrischem Verhalten",6117
Alberer,Sonderling,6110
Alberer,"fader, träger, stumpfsinniger Mensch",6117
Alberer,grobschlächtiger Mann,5140
Alberer,spröder Bursche,6121
Alberer,Dummkopf (in Redensart),6117
Alberer,"Person, die ohne viel Überlegung drauflosredet",6110
Alberer,"fader, träger, stumpfinniger Mensch",6110
Alberer,"großer, starker Mann",5141
Alberigkeit,"Unsinn, Unfug",6560
Alberl,"Kind, das die Mitschüler zum Lachen zu bringen versucht",8400
Alberne,Frau (pejor),6111
Alberner,"Kind, das die Mitschüler zum Lachen zu bringen versucht",8400
Albernickel,"Kind, das die Mitschüler zum Lachen zu bringen versucht",8400
Albertshöfer,aus Albertshof,8130
Albes,dummer Mensch,6117
Albig,Familienname,7110
Albino,an Albinismus leidender Mensch,5700
Alfelder,Bezeichnung für einen Einwohner von Alfeld,8130
Alfelder,zu Alfeld gehörig,8130
Alimente,Geldzahlung des Erben bei der Hofübergabe,7600
Alkohol,"Alkohol, übermäßiger Alkoholgenuss",5700
Alkoven,"abgeteilter Raum innerhalb der Wohnstube, in dem ein Bett stand",7720
All-mein,Egoist,6110
Alle-Haufen-Quark,Gemischtwaren (spöttisch),7600
Allerdümmste,schlechteste Schülerin der Klasse,8400
Allererster,absolut der Erste,9300
Allerfrechster,"frecher Junge, der den Unterricht stört",8400
Allerfrühste,sehr früh am Morgen (Tageszeit),9600
Allerfrühsten,sehr früh am Morgen,9600
Allergescheitester,schlauster Schüler der Klasse,6118
Allergräuling,fiktiver Feiertag nach Allerseelen,7330
Allerheiligen,"Feiertag, 1. November",7310
Allerheiligen,Chrysantheme,3800
Allerheiligenaster,Chrysantheme,3800
Allerheiligenastern,Chrysantheme,3800
Allerheiligenblume,Chrysantheme,3800
Allerheiligenblümlein,Chrysantheme,3800
Allerheiligenlitanei,Bittgebet der katholischen Kirchen (in Redensart),8820
Allerheiligenlitanei,"Bittgebet, Aufzählung (in Redensart)",8840
Allerheiligenschock,Chrysantheme,3800
Allerheiligenstock,Chrysantheme,3800
Allerheiligenstrauß,Chrysantheme,3800
Allerheiligenstöcklein,Chrysantheme,3800
Allerheiligenwetter,Winterwetter im Herbst,2200
Allerletzte,der Schlechteste,9320
Allerletzte,schlechtester Schüler,6117
Allerliebster,Bezeichnung für den besten Freund unter Jungen,7010
Allersberger,Bezeichnung für einen Einwohner von Allersberg,8130
Allerschönste,Anrede unter Verliebten,6332
Allerschönster,Mann (pejor),5130
Allerseelen,Feiertag 2. November,8860
Allerseelenblume,Chrysantheme,3800
Allerseelenschock,Chrysantheme,3800
Allerseelenstock,Chrysantheme,3800
Allerseelenstrauß,Chrysantheme,3800
Allerseelenstöcklein,Chrysantheme,3800
Allertagesware,Alltagskleidung,5932
Allertagsanzug,Werktagskleidung,5932
Allertagskluft,Werktagskleidung,5932
Allerteufelskerl,"tüchtiger Mann, Alleskönner",6124
Allerweltsaffe,"jemand, der immer für jeden da ist, Altruist",6113
Allerweltsaffe,Mensch (evtl. pejor),6111
Allerweltsanzug,Alltagsanzug,5933
Allerweltsanzug,häufig getragener Anzug,5933
Allerweltsarschloch,Mensch (pejor),6111
Allerweltsausdruck,"Plattitüde, häufig gebraucht aber inhaltsleer",7210
Allerweltsbesen,"einer, der gut und viel tanzt",6110
Allerweltsblume,Unkraut,3900
Allerweltsblume,Löwenzahn,3500
Allerweltsblödel,Mensch (pejor),6111
Allerweltsblödel,einfältiger Mensch,6117
Allerweltsbräutigam,"""Don Juan""",6126
Allerweltsbub,"wendiger, tüchtiger Mann",6114
Allerweltschar(r)i,"junger Bursche, Mann, der sexuell sehr aktiv ist und wechselnde Partnerinnen hat (pejor)",6126
Allerweltschristel,"""eine, die alles kennt und jede anspricht""",6138
Allerweltsdepp,"dummer, unbeholfener Mann",6117
Allerweltsdieb,notorischer Dieb,6116
Allerweltsdocke,"Frau, die sich auffällig herausputzt",6130
Allerweltsdoldi,Mann (pejor),5130
Allerweltsdreckbär,schmutziger Mensch,6114
Allerweltsdrecksau,Mensch (pejor),6111
Allerweltsesel,dummer Mensch,6117
Allerweltsfeiertag,"Feiertag, der allerorts gehalten wird (?)",7330
Allerweltsfirma,"Weltfirma, Firma mit großem Geschäftsradius",7600
Allerweltsfreund,"jemand, der überall beliebt ist",6110
Allerweltsfrisur,"Frisur, die, da modisch, von vielen getragen wird",5940
Allerweltsfätz,Mensch (pejor),6111
Allerweltsfätz,böser Bube,6122
Allerweltsgauner,notorischer Schurke,6116
Allerweltsgelall,Plattitüde,7210
Allerweltsgepredig,"nichtssagendes Gerede, Plattitüden",7210
Allerweltsgescheite,sehr kluge Leute,6118
Allerweltsgeschmarr,leeres Gefasel,7200
Allerweltsgesicht,unauffälliges Gesicht,5210
Allerweltsgespusi,promiskes Mädchen,6136
Allerweltsgeweif,leeres Gerede,7200
Allerweltsgeweif,"Geschwätz, da die Runde macht",7210
Allerweltsgeweif,"Geschwätz, das die Runde macht",7210
Allerweltsgosche,Mensch mit losem Mundwerk,6116
Allerweltsgroßgosche,Mensch mit losem Mundwerk,6116
Allerweltsheini,"jemand, der sich von jedem herumkommandieren lässt",6110
Allerweltsherumtreiber,"jemand, der sich herumtreibt, viele Orte oder Personen aufsucht",6110
Allerweltsherumzug,"jemand, der sich herumtreibt, viele Orte oder Personen aufsucht",6110
Allerweltshut,auffälliger Hut,5936
Allerweltshut,großer Hut,5936
Allerweltshut,"großer, auffälliger Hut (?)",5936
Allerweltshändler,Gemischtwarenhändler (spöttisch),7600
Allerweltshök,Gemischtwarenhändler (spöttisch),7600
Allerweltshöke,Gemischtwarenhändler (spöttisch),7600
Allerweltskerl,"tüchtiger Mann, Alleskönner",6124
Allerweltskerl,Mann (pejor),5130
Allerweltskerl,Draufgänger,6110
Allerweltskerl,kluger Mann,6128
Allerweltskerle,"erfolgreicher Mensch, Mensch dem alles glückt",6110
Allerweltskirchweih,"später Kirchweihtermin, Termin, zu dem viele Orte gleichzeitig Kirchweih halten",7311
Allerweltskirchweihtag,"später Kirchweihtermin, Termin, zu dem viele Orte gleichzeitig Kirchweih halten",7311
Allerweltskittel,Kleidungsstück für alle Gelegenheiten,5932
Allerweltsklatsche,klatschsüchtige Frau,6135
Allerweltskleid,aufgrund der Mode von allen getragenes Kleidungsstück,5932
Allerweltskleidung,aufgrund der Mode von allen getragenes Kleidungsstück,5932
Allerweltsknalle,klatschsüchtige Frau,6135
Allerweltskrankheit,"verbreitete, eher harmlose Krankheit",5700
Allerweltskrämer,Gemischtwarenhändler (spöttisch),7600
Allerweltskutsche,"verbreiteter Autotyp; oder: Auto, in dem dessen Besitzer viele Leute mitfahren lässt",7820
Allerweltsküchlein,Schmalzgebäck ohne besondere regionale Merkmale,7560
Allerweltslackel,"""ein Mensch, der weit und breit bekannt ist wegen seiner Begabung""",6118
Allerweltslackel,"""einer, der sich überall lümmelhaft benimmt""",6128
Allerweltskünstler,"tüchtiger Mann, Alleskönner",6124
Allerweltslatschkappe,"Schwätzer, Bramarbasierer",7200
Allerweltslaufer,"jemand, der sich herumtreibt, viele Orte oder Personen aufsucht",6110
Allerweltsleute,fahrendes Volk,7011
Allerweltsliebchen,promiskes Mädchen,6136
Allerweltsluder,Mensch (pejor),6111
Allerweltsluder,Alleskönnerin,6134
Allerweltslump,Schurke,6112
Allerweltslusche,promiskes Mädchen (pejor),6131
Allerweltslügenbeutel,"jemand, dem man nicht glauben kann",6530
Allerweltsmaulaffe,"""einer, der überall stehen bleibt und Maulaffen feil hält""",6124
Allerweltsmaulaffe,"jemand, der überall dabei ist wo etwas los ist",6110
Allerweltsmensch,"kluger Mensch, Alleskönner",6118
Allerweltsmensch,großer Mensch,5121
Allerweltsmensch,promiske Frau,6136
Allerweltslüger,notorischer Lügner,6116
Allerweltsmode,"Kleidungsstück, das alle anhaben",5932
Allerweltsmöbel,"Möbelstück, da alle haben",7730
Allerweltsnarr,"Mensch, der Zielscheibe von Spott ist",6330
Allerweltsnarr,"einer, der bereit ist jedem zu helfen",6117
Allerweltsnarr,"habgieriger, reicher Mann",6122
Allerweltsnarr,Aufschneider,6127
Allerweltsnarr,"jemand, der zum Fahrenden Volk gehört",8160
Allerweltsnarr,Hansdampf in allen Gassen,6127
Allerweltsochse,Dummkopf,6111
Allerweltspatsche,klatschsüchtige Frau,6135
Allerweltspatsche,"Frau, die den ganzen Tag in der Stadt herumläuft, um Klatsch zu verbreiten",6135
Allerweltspousssierer,promisker Mann,6126
Allerweltsratsche,klatschsüchtige Frau,6135
Allerweltsrindvieh,Dummkopf,6111
Allerweltssagerin,"Frau, die nichts für sich behalten kann",6135
Allerweltssau,Mensch (pejor),6111
Allerweltssau,"schmutzige, unordentliche Frau",6134
Allerweltssau,schmutziger Mann,6124
Allerweltssau,"übler Mensch, der allen bekannt ist",6112
Allerweltssau,Fluch ?,1240
Allerweltsschickse,Mädchen (pejor),5166
Allerweltsschatz,promiske Frau,6136
Allerweltsschlamper,Mann (pejor),5130
Allerweltsschlappel,klatschsüchtige Frau,6135
Allerweltsschmarren,leeres Gefasel,7200
Allerweltsschläppe,Mund (pejor),5200
Allerweltsschläppere,klatschsüchtige Frau,6135
Allerweltsschmarrer,"jemand, der leeres Gefasel schwätzt",6110
Allerweltsschmarrer,Wortführer in einer Gruppe von Menschen,6118
Allerweltsschmarrer,"jemand, der zu allem etwas weiß",6110
Allerweltsschmierer,aufdringlicher Mensch,6116
Allerweltsschnorrer,"""einer, der überall herumbettelt""",6415
Allerweltsschnüffler,"jemand, der überall dabei sein will",6110
Allerweltsschwindler,notorischer Lügner,6116
Allerweltssimpel,"dümmlicher, ungebildeter Mensch",6117
Allerweltsstinker,sehr fauler Mensch,6114
Allerweltsstock,"""häufig vorkommender Blumenstock""",3500
Allerweltsstromer,notorischer Herumtreiber,6116
Allerweltstante,"Frau, die von Haus zu Haus geht um Klatsch auszutauschen",6135
Allerweltstante,klatschsüchtige Frau,6135
Allerweltstasche,"Handtasche, die in Mode ist, deshalb von vielen getragen wird",5932
Allerweltstratsche,"Frau, die den ganzen Tag in der Stadt herumläuft, um Klatsch zu verbreiten",6135
Allerweltsuntereinandermacher,streitsüchtiger Mensch,6112
Allerweltsvetter,"""Händler"" (wohl: mobil)",7600
Allerweltsvetter,"Mensch, der sich bei jedem anbiedert",6116
Allerweltsvogel,"häufige Vogelart, Spatz",4210
Allerweltsvogel,"verschlagener, gewandter Mensch",6118
Allerweltswasch(e),klatschsüchtige Frau,6135
Allerweltswasch,geschwätziger Mensch,6110
Allerweltsvieh,"einer, der ""überall herumkommt""",6118
Allerweltsweib,"tüchtige Frau, die alles kann",6134
Allerweltsweife,Schwätzer,7200
Allerweltsweife,klatschsüchtige Frau,6135
Allerweltsweife,Schwätzerin,6135
Allerweltsweife,Großsprecher,6421
Allerweltsweife,"Schwätzer, Klatschmaul",7200
Allerweltsweife,Vielredner,6421
Allerweltsweisheit,längst bekannte Tatsache,7200
Allerweltswort,häufig gebrauchtes Wort,7200
Allerweltswort,Wort mit vielerlei Bedeutung,7200
